Date,InterfaceID,priority_weight,process_impact_weight,frequency,days_to_quarter_end,close_calendar_multiplier,CoIF
2025-09-24,IF_MFG_003,25,35,27,6,1.849,39.4
2025-09-24,IF_MFG_004,5,20,16,6,1.849,36.14
2025-09-24,IF_PRC_001,60,70,49,6,1.849,62.06
2025-09-24,IF_PRC_002,25,55,27,6,1.849,43.21
2025-09-24,IF_PRC_003,5,15,16,6,1.849,27.77
2025-09-24,IF_ASM_001,60,85,36,6,1.849,70.32
2025-09-24,IF_ASM_002,60,80,28,6,1.849,64.71
2025-09-24,IF_DLV_001,100,100,60,6,1.849,80.11
2025-09-25,IF_ORD_001,100,90,46,5,1.979,78.45
2025-09-25,IF_PAY_001,100,100,47,5,1.979,87.72
2025-09-25,IF_PAY_002,25,30,29,5,1.979,40.42
2025-09-25,IF_ORD_002,100,90,45,5,1.979,77.66
2025-09-25,IF_ORD_003,60,80,16,5,1.979,62.45
2025-09-25,IF_MFG_001,60,75,37,5,1.979,60.8
2025-09-25,IF_MFG_002,25,65,26,5,1.979,53.7
2025-09-25,IF_MFG_003,25,35,23,5,1.979,40.69
2025-09-25,IF_MFG_004,5,20,14,5,1.979,30.48
2025-09-25,IF_PRC_001,60,70,36,5,1.979,60.33
2025-09-25,IF_PRC_002,25,55,24,5,1.979,43.44
2025-09-25,IF_PRC_003,5,15,12,5,1.979,26.71
2025-09-25,IF_ASM_001,60,85,36,5,1.979,67.47
2025-09-25,IF_ASM_002,60,80,32,5,1.979,62.12
2025-09-25,IF_DLV_001,100,100,58,5,1.979,83.79
2025-09-26,IF_ORD_001,100,90,38,4,2.129,82.32
2025-09-26,IF_PAY_001,100,100,42,4,2.129,86.78
2025-09-26,IF_PAY_002,25,30,32,4,2.129,45.32
2025-09-26,IF_ORD_002,100,90,74,4,2.129,85.03
2025-09-26,IF_ORD_003,60,80,22,4,2.129,61.7
2025-09-26,IF_MFG_001,60,75,40,4,2.129,66.46
2025-09-26,IF_MFG_002,25,65,20,4,2.129,49.93
2025-09-26,IF_MFG_003,25,35,19,4,2.129,43.82
2025-09-26,IF_MFG_004,5,20,19,4,2.129,36.74
2025-09-26,IF_PRC_001,60,70,16,4,2.129,63.69
2025-09-26,IF_PRC_002,25,55,21,4,2.129,45.87
2025-09-26,IF_PRC_003,5,15,14,4,2.129,28.48
2025-09-26,IF_ASM_001,60,85,39,4,2.129,70.37
2025-09-26,IF_ASM_002,60,80,59,4,2.129,69.38
2025-09-26,IF_DLV_001,100,100,82,4,2.129,89.66
2025-09-27,IF_ORD_001,100,90,35,3,2.303,86.15
2025-09-27,IF_PAY_001,100,100,78,3,2.303,84.5
2025-09-27,IF_PAY_002,25,30,38,3,2.303,48.4
2025-09-27,IF_ORD_002,100,90,78,3,2.303,90.37
2025-09-27,IF_ORD_003,60,80,30,3,2.303,68.88
2025-09-27,IF_MFG_001,60,75,41,3,2.303,67.94
2025-09-27,IF_MFG_002,25,65,15,3,2.303,51.52
2025-09-27,IF_MFG_003,25,35,21,3,2.303,43.92
2025-09-27,IF_MFG_004,5,20,21,3,2.303,33.7
2025-09-27,IF_PRC_001,60,70,37,3,2.303,66.33
2025-09-27,IF_PRC_002,25,55,23,3,2.303,47.0
2025-09-27,IF_PRC_003,5,15,14,3,2.303,27.29
2025-09-27,IF_ASM_001,60,85,45,3,2.303,70.07
2025-09-27,IF_ASM_002,60,80,26,3,2.303,69.17
2025-09-27,IF_DLV_001,100,100,42,3,2.303,88.02
2025-09-28,IF_ORD_001,100,90,39,2,2.503,87.41
2025-09-28,IF_PAY_001,100,100,39,2,2.503,90.29
2025-09-28,IF_PAY_002,25,30,27,2,2.503,45.24
2025-09-28,IF_ORD_002,100,90,56,2,2.503,90.38
2025-09-28,IF_ORD_003,60,80,163,2,2.503,85.07
2025-09-28,IF_MFG_001,60,75,27,2,2.503,69.37
2025-09-28,IF_MFG_002,25,65,17,2,2.503,46.96
2025-09-28,IF_MFG_003,25,35,22,2,2.503,50.87
2025-09-28,IF_MFG_004,5,20,16,2,2.503,35.6
2025-09-28,IF_PRC_001,60,70,29,2,2.503,64.14
2025-09-28,IF_PRC_002,25,55,29,2,2.503,53.02
2025-09-28,IF_PRC_003,5,15,6,2,2.503,31.62
2025-09-28,IF_ASM_001,60,85,51,2,2.503,73.28
2025-09-28,IF_ASM_002,60,80,53,2,2.503,71.41
2025-09-28,IF_DLV_001,100,100,63,2,2.503,86.25
2025-09-29,IF_ORD_001,100,90,59,1,2.734,86.09
2025-09-29,IF_PAY_001,100,100,76,1,2.734,91.54
2025-09-29,IF_PAY_002,25,30,38,1,2.734,49.6
2025-09-29,IF_ORD_002,100,90,85,1,2.734,90.33
2025-09-29,IF_ORD_003,60,80,44,1,2.734,75.39
2025-09-29,IF_MFG_001,60,75,32,1,2.734,68.94
2025-09-29,IF_MFG_002,25,65,24,1,2.734,56.34
2025-09-29,IF_MFG_003,25,35,32,1,2.734,53.62
2025-09-29,IF_MFG_004,5,20,15,1,2.734,40.16
2025-09-29,IF_PRC_001,60,70,64,1,2.734,73.07
2025-09-29,IF_PRC_002,25,55,18,1,2.734,55.76
2025-09-29,IF_PRC_003,5,15,12,1,2.734,34.54
2025-09-29,IF_ASM_001,60,85,56,1,2.734,75.39
2025-09-29,IF_ASM_002,60,80,36,1,2.734,73.12
2025-09-29,IF_DLV_001,100,100,61,1,2.734,92.33
2025-09-30,IF_ORD_001,100,90,74,0,3.0,91.08
2025-09-30,IF_PAY_001,100,100,58,0,3.0,92.06
2025-09-30,IF_PAY_002,25,30,22,0,3.0,53.78
2025-09-30,IF_ORD_002,100,90,78,0,3.0,94.04
2025-09-30,IF_ORD_003,60,80,44,0,3.0,79.56
2025-09-30,IF_MFG_001,60,75,27,0,3.0,73.0
2025-09-30,IF_MFG_002,25,65,31,0,3.0,63.38
2025-09-30,IF_MFG_003,25,35,13,0,3.0,49.37
2025-09-30,IF_MFG_004,5,20,11,0,3.0,37.29
2025-09-30,IF_PRC_001,60,70,32,0,3.0,66.4
2025-09-30,IF_PRC_002,25,55,31,0,3.0,60.65
2025-09-30,IF_PRC_003,5,15,12,0,3.0,41.45
2025-09-30,IF_ASM_001,60,85,52,0,3.0,80.17
2025-09-30,IF_ASM_002,60,80,18,0,3.0,71.25
2025-09-30,IF_DLV_001,100,100,49,0,3.0,92.6
2025-10-01,IF_ORD_001,100,90,56,91,1.0,73.45
2025-10-01,IF_PAY_001,100,100,39,91,1.0,72.14
2025-10-01,IF_PAY_002,25,30,21,91,1.0,25.15
2025-10-01,IF_ORD_002,100,90,57,91,1.0,71.44
2025-10-01,IF_ORD_003,60,80,27,91,1.0,54.07
2025-10-01,IF_MFG_001,60,75,27,91,1.0,53.22
2025-10-01,IF_MFG_002,25,65,12,91,1.0,39.15
2025-10-01,IF_MFG_003,25,35,9,91,1.0,24.9
2025-10-01,IF_MFG_004,5,20,4,91,1.0,17.83
2025-10-01,IF_PRC_001,60,70,30,91,1.0,58.59
2025-10-01,IF_PRC_002,25,55,20,91,1.0,34.17
2025-10-01,IF_PRC_003,5,15,7,91,1.0,21.02
2025-10-01,IF_ASM_001,60,85,38,91,1.0,59.96
2025-10-01,IF_ASM_002,60,80,22,91,1.0,55.71
2025-10-01,IF_DLV_001,100,100,32,91,1.0,70.89
2025-10-02,IF_ORD_001,100,90,38,90,1.0,70.69
2025-10-02,IF_PAY_001,100,100,45,90,1.0,71.05
2025-10-02,IF_PAY_002,25,30,22,90,1.0,27.62
2025-10-02,IF_ORD_002,100,90,42,90,1.0,76.05
2025-10-02,IF_ORD_003,60,80,37,90,1.0,55.36
2025-10-02,IF_MFG_001,60,75,26,90,1.0,46.46
2025-10-02,IF_MFG_002,25,65,19,90,1.0,43.61
2025-10-02,IF_MFG_003,25,35,14,90,1.0,28.99
2025-10-02,IF_MFG_004,5,20,6,90,1.0,15.42
2025-10-02,IF_PRC_001,60,70,24,90,1.0,47.21
2025-10-02,IF_PRC_002,25,55,26,90,1.0,32.73
2025-10-02,IF_PRC_003,5,15,7,90,1.0,16.85
2025-10-02,IF_ASM_001,60,85,30,90,1.0,54.79
2025-10-02,IF_ASM_002,60,80,23,90,1.0,57.01
2025-10-02,IF_DLV_001,100,100,44,90,1.0,68.91
2025-10-03,IF_ORD_001,100,90,44,89,1.0,69.83
2025-10-03,IF_PAY_001,100,100,37,89,1.0,71.26
2025-10-03,IF_PAY_002,25,30,19,89,1.0,29.69
2025-10-03,IF_ORD_002,100,90,61,89,1.0,75.85
2025-10-03,IF_ORD_003,60,80,26,89,1.0,56.68
2025-10-03,IF_MFG_001,60,75,32,89,1.0,55.91
2025-10-03,IF_MFG_002,25,65,22,89,1.0,41.31
2025-10-03,IF_MFG_003,25,35,25,89,1.0,34.71
2025-10-03,IF_MFG_004,5,20,7,89,1.0,14.26
2025-10-03,IF_PRC_001,60,70,26,89,1.0,52.5
2025-10-03,IF_PRC_002,25,55,23,89,1.0,41.34
2025-10-03,IF_PRC_003,5,15,6,89,1.0,12.93
2025-10-03,IF_ASM_001,60,85,33,89,1.0,55.16
2025-10-03,IF_ASM_002,60,80,23,89,1.0,61.39
2025-10-03,IF_DLV_001,100,100,55,89,1.0,75.91
2025-10-04,IF_ORD_001,100,90,55,88,1.0,71.97
2025-10-04,IF_PAY_001,100,100,44,88,1.0,76.16
2025-10-04,IF_PAY_002,25,30,8,88,1.0,20.94
2025-10-04,IF_ORD_002,100,90,29,88,1.0,70.27
2025-10-04,IF_ORD_003,60,80,31,88,1.0,53.75
2025-10-04,IF_MFG_001,60,75,30,88,1.0,53.83
2025-10-04,IF_MFG_002,25,65,22,88,1.0,40.88
2025-10-04,IF_MFG_003,25,35,21,88,1.0,34.67
2025-10-04,IF_MFG_004,5,20,8,88,1.0,15.61
2025-10-04,IF_PRC_001,60,70,25,88,1.0,51.77
2025-10-04,IF_PRC_002,25,55,23,88,1.0,43.0
2025-10-04,IF_PRC_003,5,15,7,88,1.0,12.31
2025-10-04,IF_ASM_001,60,85,27,88,1.0,53.76
2025-10-04,IF_ASM_002,60,80,113,88,1.0,61.51
2025-10-04,IF_DLV_001,100,100,43,88,1.0,73.49
2025-10-05,IF_ORD_001,100,90,61,87,1.0,72.44
2025-10-05,IF_PAY_001,100,100,33,87,1.0,76.86
2025-10-05,IF_PAY_002,25,30,18,87,1.0,30.84
2025-10-05,IF_ORD_002,100,90,34,87,1.0,64.36
2025-10-05,IF_ORD_003,60,80,35,87,1.0,60.59
2025-10-05,IF_MFG_001,60,75,21,87,1.0,52.08
2025-10-05,IF_MFG_002,25,65,16,87,1.0,39.88
2025-10-05,IF_MFG_003,25,35,12,87,1.0,29.1
2025-10-05,IF_MFG_004,5,20,5,87,1.0,15.24
2025-10-05,IF_PRC_001,60,70,23,87,1.0,47.53
2025-10-05,IF_PRC_002,25,55,13,87,1.0,36.51
2025-10-05,IF_PRC_003,5,15,7,87,1.0,14.44
2025-10-05,IF_ASM_001,60,85,44,87,1.0,54.25
2025-10-05,IF_ASM_002,60,80,32,87,1.0,55.12
2025-10-05,IF_DLV_001,100,100,33,87,1.0,66.25
2025-10-06,IF_ORD_001,100,90,32,86,1.0,72.48
2025-10-06,IF_PAY_001,100,100,56,86,1.0,74.84
2025-10-06,IF_PAY_002,25,30,16,86,1.0,29.34
2025-10-06,IF_ORD_002,100,90,38,86,1.0,67.46
2025-10-06,IF_ORD_003,60,80,16,86,1.0,47.18
2025-10-06,IF_MFG_001,60,75,35,86,1.0,54.42
2025-10-06,IF_MFG_002,25,65,11,86,1.0,39.25
2025-10-06,IF_MFG_003,25,35,13,86,1.0,27.35
2025-10-06,IF_MFG_004,5,20,11,86,1.0,18.4
2025-10-06,IF_PRC_001,60,70,30,86,1.0,50.84
2025-10-06,IF_PRC_002,25,55,12,86,1.0,32.02
2025-10-06,IF_PRC_003,5,15,8,86,1.0,14.17
2025-10-06,IF_ASM_001,60,85,35,86,1.0,57.91
2025-10-06,IF_ASM_002,60,80,28,86,1.0,54.75
2025-10-06,IF_DLV_001,100,100,213,86,1.0,77.17
2025-10-07,IF_ORD_001,100,90,32,85,1.0,70.63
2025-10-07,IF_PAY_001,100,100,33,85,1.0,75.48
2025-10-07,IF_PAY_002,25,30,9,85,1.0,28.39
2025-10-07,IF_ORD_002,100,90,40,85,1.0,69.21
2025-10-07,IF_ORD_003,60,80,48,85,1.0,59.13
2025-10-07,IF_MFG_001,60,75,41,85,1.0,52.93
2025-10-07,IF_MFG_002,25,65,18,85,1.0,36.82
2025-10-07,IF_MFG_003,25,35,17,85,1.0,31.81
2025-10-07,IF_MFG_004,5,20,6,85,1.0,22.06
2025-10-07,IF_PRC_001,60,70,20,85,1.0,48.65
2025-10-07,IF_PRC_002,25,55,9,85,1.0,28.76
2025-10-07,IF_PRC_003,5,15,11,85,1.0,20.88
2025-10-07,IF_ASM_001,60,85,32,85,1.0,63.8
2025-10-07,IF_ASM_002,60,80,26,85,1.0,54.28
2025-10-07,IF_DLV_001,100,100,45,85,1.0,77.63
2025-10-08,IF_ORD_001,100,90,30,84,1.0,65.95
2025-10-08,IF_PAY_001,100,100,55,84,1.0,77.39
2025-10-08,IF_PAY_002,25,30,9,84,1.0,32.3
2025-10-08,IF_ORD_002,100,90,73,84,1.0,74.18
2025-10-08,IF_ORD_003,60,80,29,84,1.0,54.01
2025-10-08,IF_MFG_001,60,75,37,84,1.0,47.61
2025-10-08,IF_MFG_002,25,65,20,84,1.0,37.91
2025-10-08,IF_MFG_003,25,35,22,84,1.0,35.26
2025-10-08,IF_MFG_004,5,20,9,84,1.0,21.23
2025-10-08,IF_PRC_001,60,70,45,84,1.0,52.62
2025-10-08,IF_PRC_002,25,55,7,84,1.0,32.13
2025-10-08,IF_PRC_003,5,15,19,84,1.0,17.64
2025-10-08,IF_ASM_001,60,85,31,84,1.0,53.79
2025-10-08,IF_ASM_002,60,80,32,84,1.0,58.38
2025-10-08,IF_DLV_001,100,100,48,84,1.0,70.28
2025-10-09,IF_ORD_001,100,90,51,83,1.0,67.27
2025-10-09,IF_PAY_001,100,100,32,83,1.0,72.07
2025-10-09,IF_PAY_002,25,30,9,83,1.0,30.73
2025-10-09,IF_ORD_002,100,90,30,83,1.0,74.8
2025-10-09,IF_ORD_003,60,80,30,83,1.0,55.54
2025-10-09,IF_MFG_001,60,75,32,83,1.0,58.01
2025-10-09,IF_MFG_002,25,65,8,83,1.0,40.08
2025-10-09,IF_MFG_003,25,35,17,83,1.0,30.31
2025-10-09,IF_MFG_004,5,20,11,83,1.0,22.13
2025-10-09,IF_PRC_001,60,70,26,83,1.0,53.14
2025-10-09,IF_PRC_002,25,55,14,83,1.0,32.73
2025-10-09,IF_PRC_003,5,15,8,83,1.0,14.21
2025-10-09,IF_ASM_001,60,85,38,83,1.0,55.11
2025-10-09,IF_ASM_002,60,80,28,83,1.0,52.49
2025-10-09,IF_DLV_001,100,100,22,83,1.0,65.56
2025-10-10,IF_ORD_001,100,90,49,82,1.0,78.15
2025-10-10,IF_PAY_001,100,100,34,82,1.0,67.31
2025-10-10,IF_PAY_002,25,30,8,82,1.0,28.42
2025-10-10,IF_ORD_002,100,90,42,82,1.0,63.68
2025-10-10,IF_ORD_003,60,80,29,82,1.0,57.74
2025-10-10,IF_MFG_001,60,75,29,82,1.0,53.92
2025-10-10,IF_MFG_002,25,65,10,82,1.0,34.45
2025-10-10,IF_MFG_003,25,35,21,82,1.0,33.4
2025-10-10,IF_MFG_004,5,20,18,82,1.0,20.56
2025-10-10,IF_PRC_001,60,70,37,82,1.0,54.6
2025-10-10,IF_PRC_002,25,55,13,82,1.0,32.19
2025-10-10,IF_PRC_003,5,15,14,82,1.0,24.97
2025-10-10,IF_ASM_001,60,85,32,82,1.0,55.11
2025-10-10,IF_ASM_002,60,80,31,82,1.0,54.98
2025-10-10,IF_DLV_001,100,100,64,82,1.0,75.79
2025-10-11,IF_ORD_001,100,90,48,81,1.0,74.07
2025-10-11,IF_PAY_001,100,100,33,81,1.0,71.7
2025-10-11,IF_PAY_002,25,30,23,81,1.0,28.86
2025-10-11,IF_ORD_002,100,90,51,81,1.0,69.72
2025-10-11,IF_ORD_003,60,80,37,81,1.0,57.15
2025-10-11,IF_MFG_001,60,75,24,81,1.0,45.57
2025-10-11,IF_MFG_002,25,65,89,81,1.0,44.41
2025-10-11,IF_MFG_003,25,35,10,81,1.0,22.78
2025-10-11,IF_MFG_004,5,20,17,81,1.0,19.76
2025-10-11,IF_PRC_001,60,70,30,81,1.0,53.09
2025-10-11,IF_PRC_002,25,55,20,81,1.0,33.87
2025-10-11,IF_PRC_003,5,15,6,81,1.0,17.31
2025-10-11,IF_ASM_001,60,85,40,81,1.0,54.7
2025-10-11,IF_ASM_002,60,80,35,81,1.0,59.73
2025-10-11,IF_DLV_001,100,100,48,81,1.0,76.38
2025-10-12,IF_ORD_001,100,90,64,80,1.0,77.11
2025-10-12,IF_PAY_001,100,100,53,80,1.0,83.14
2025-10-12,IF_PAY_002,25,30,23,80,1.0,29.74
2025-10-12,IF_ORD_002,100,90,48,80,1.0,68.96
2025-10-12,IF_ORD_003,60,80,29,80,1.0,52.51
2025-10-12,IF_MFG_001,60,75,36,80,1.0,53.73
2025-10-12,IF_MFG_002,25,65,18,80,1.0,39.55
2025-10-12,IF_MFG_003,25,35,15,80,1.0,29.68
2025-10-12,IF_MFG_004,5,20,6,80,1.0,17.09
2025-10-12,IF_PRC_001,60,70,20,80,1.0,53.38
2025-10-12,IF_PRC_002,25,55,25,80,1.0,41.84
2025-10-12,IF_PRC_003,5,15,2,80,1.0,8.33
2025-10-12,IF_ASM_001,60,85,30,80,1.0,55.71
2025-10-12,IF_ASM_002,60,80,33,80,1.0,58.35
2025-10-12,IF_DLV_001,100,100,50,80,1.0,71.93
2025-10-13,IF_ORD_001,100,90,42,79,1.0,69.25
2025-10-13,IF_PAY_001,100,100,39,79,1.0,72.01
2025-10-13,IF_PAY_002,25,30,11,79,1.0,29.02
2025-10-13,IF_ORD_002,100,90,46,79,1.0,73.05
2025-10-13,IF_ORD_003,60,80,14,79,1.0,50.19
2025-10-13,IF_MFG_001,60,75,34,79,1.0,53.9
2025-10-13,IF_MFG_002,25,65,16,79,1.0,37.3
2025-10-13,IF_MFG_003,25,35,11,79,1.0,30.75
2025-10-13,IF_MFG_004,5,20,6,79,1.0,13.96
2025-10-13,IF_PRC_001,60,70,25,79,1.0,52.86
2025-10-13,IF_PRC_002,25,55,17,79,1.0,37.38
2025-10-13,IF_PRC_003,5,15,13,79,1.0,14.4
2025-10-13,IF_ASM_001,60,85,35,79,1.0,57.03
2025-10-13,IF_ASM_002,60,80,18,79,1.0,56.02
2025-10-13,IF_DLV_001,100,100,42,79,1.0,77.81
2025-10-14,IF_ORD_001,100,90,31,78,1.0,72.18
2025-10-14,IF_PAY_001,100,100,41,78,1.0,73.37
2025-10-14,IF_PAY_002,25,30,24,78,1.0,33.16
2025-10-14,IF_ORD_002,100,90,55,78,1.0,73.06
2025-10-14,IF_ORD_003,60,80,21,78,1.0,57.76
2025-10-14,IF_MFG_001,60,75,97,78,1.0,58.92
2025-10-14,IF_MFG_002,25,65,18,78,1.0,38.97
2025-10-14,IF_MFG_003,25,35,17,78,1.0,31.38
2025-10-14,IF_MFG_004,5,20,8,78,1.0,15.0
2025-10-14,IF_PRC_001,60,70,41,78,1.0,53.8
2025-10-14,IF_PRC_002,25,55,15,78,1.0,38.4
2025-10-14,IF_PRC_003,5,15,8,78,1.0,18.51
2025-10-14,IF_ASM_001,60,85,21,78,1.0,56.63
2025-10-14,IF_ASM_002,60,80,29,78,1.0,49.89
2025-10-14,IF_DLV_001,100,100,51,78,1.0,69.94
2025-10-15,IF_ORD_001,100,90,33,77,1.0,72.18
2025-10-15,IF_PAY_001,100,100,41,77,1.0,67.21
2025-10-15,IF_PAY_002,25,30,28,77,1.0,28.16
2025-10-15,IF_ORD_002,100,90,31,77,1.0,70.55
2025-10-15,IF_ORD_003,60,80,30,77,1.0,52.13
2025-10-15,IF_MFG_001,60,75,39,77,1.0,55.54
2025-10-15,IF_MFG_002,25,65,11,77,1.0,37.54
2025-10-15,IF_MFG_003,25,35,19,77,1.0,29.11
2025-10-15,IF_MFG_004,5,20,9,77,1.0,12.86
2025-10-15,IF_PRC_001,60,70,19,77,1.0,44.44
2025-10-15,IF_PRC_002,25,55,8,77,1.0,39.38
2025-10-15,IF_PRC_003,5,15,8,77,1.0,18.02
2025-10-15,IF_ASM_001,60,85,29,77,1.0,57.98
2025-10-15,IF_ASM_002,60,80,35,77,1.0,55.96
2025-10-15,IF_DLV_001,100,100,46,77,1.0,77.26
2025-10-16,IF_ORD_001,100,90,29,76,1.0,70.76
2025-10-16,IF_PAY_001,100,100,31,76,1.0,72.86
2025-10-16,IF_PAY_002,25,30,20,76,1.0,30.1
2025-10-16,IF_ORD_002,100,90,29,76,1.0,64.57
2025-10-16,IF_ORD_003,60,80,42,76,1.0,54.49
2025-10-16,IF_MFG_001,60,75,32,76,1.0,55.48
2025-10-16,IF_MFG_002,25,65,15,76,1.0,38.51
2025-10-16,IF_MFG_003,25,35,10,76,1.0,24.97
2025-10-16,IF_MFG_004,5,20,3,76,1.0,9.1
2025-10-16,IF_PRC_001,60,70,27,76,1.0,52.5
2025-10-16,IF_PRC_002,25,55,16,76,1.0,40.09
2025-10-16,IF_PRC_003,5,15,10,76,1.0,21.57
2025-10-16,IF_ASM_001,60,85,28,76,1.0,55.62
2025-10-16,IF_ASM_002,60,80,22,76,1.0,54.9
2025-10-16,IF_DLV_001,100,100,33,76,1.0,72.41
2025-10-17,IF_ORD_001,100,90,30,75,1.0,68.61
2025-10-17,IF_PAY_001,100,100,38,75,1.0,75.98
2025-10-17,IF_PAY_002,25,30,25,75,1.0,35.91
2025-10-17,IF_ORD_002,100,90,164,75,1.0,74.08
2025-10-17,IF_ORD_003,60,80,42,75,1.0,49.12
2025-10-17,IF_MFG_001,60,75,34,75,1.0,58.59
2025-10-17,IF_MFG_002,25,65,21,75,1.0,38.82
2025-10-17,IF_MFG_003,25,35,29,75,1.0,35.66
2025-10-17,IF_MFG_004,5,20,10,75,1.0,17.75
2025-10-17,IF_PRC_001,60,70,19,75,1.0,46.51
2025-10-17,IF_PRC_002,25,55,20,75,1.0,36.35
2025-10-17,IF_PRC_003,5,15,18,75,1.0,22.03
2025-10-17,IF_ASM_001,60,85,34,75,1.0,61.15
2025-10-17,IF_ASM_002,60,80,30,75,1.0,56.57
2025-10-17,IF_DLV_001,100,100,25,75,1.0,69.92
2025-10-18,IF_ORD_001,100,90,44,74,1.0,67.85
2025-10-18,IF_PAY_001,100,100,30,74,1.0,65.14
2025-10-18,IF_PAY_002,25,30,15,74,1.0,29.47
2025-10-18,IF_ORD_002,100,90,47,74,1.0,71.63
2025-10-18,IF_ORD_003,60,80,39,74,1.0,54.44
2025-10-18,IF_MFG_001,60,75,26,74,1.0,49.22
2025-10-18,IF_MFG_002,25,65,9,74,1.0,34.23
2025-10-18,IF_MFG_003,25,35,14,74,1.0,26.57
2025-10-18,IF_MFG_004,5,20,13,74,1.0,18.67
2025-10-18,IF_PRC_001,60,70,43,74,1.0,50.99
2025-10-18,IF_PRC_002,25,55,15,74,1.0,39.05
2025-10-18,IF_PRC_003,5,15,9,74,1.0,19.13
2025-10-18,IF_ASM_001,60,85,28,74,1.0,54.86
2025-10-18,IF_ASM_002,60,80,28,74,1.0,57.8
2025-10-18,IF_DLV_001,100,100,34,74,1.0,75.72
2025-10-19,IF_ORD_001,100,90,32,73,1.0,66.4
2025-10-19,IF_PAY_001,100,100,48,73,1.0,74.92
2025-10-19,IF_PAY_002,25,30,10,73,1.0,24.78
2025-10-19,IF_ORD_002,100,90,37,73,1.0,75.56
2025-10-19,IF_ORD_003,60,80,34,73,1.0,55.15
2025-10-19,IF_MFG_001,60,75,25,73,1.0,54.7
2025-10-19,IF_MFG_002,25,65,10,73,1.0,37.52
2025-10-19,IF_MFG_003,25,35,49,73,1.0,39.42
2025-10-19,IF_MFG_004,5,20,10,73,1.0,20.09
2025-10-19,IF_PRC_001,60,70,28,73,1.0,51.9
2025-10-19,IF_PRC_002,25,55,13,73,1.0,41.17
2025-10-19,IF_PRC_003,5,15,4,73,1.0,10.9
2025-10-19,IF_ASM_001,60,85,27,73,1.0,59.01
2025-10-19,IF_ASM_002,60,80,34,73,1.0,57.72
2025-10-19,IF_DLV_001,100,100,30,73,1.0,76.16
2025-10-20,IF_ORD_001,100,90,32,72,1.0,70.7
2025-10-20,IF_PAY_001,100,100,47,72,1.0,73.97
2025-10-20,IF_PAY_002,25,30,21,72,1.0,32.72
2025-10-20,IF_ORD_002,100,90,38,72,1.0,69.7
2025-10-20,IF_ORD_003,60,80,36,72,1.0,52.7
2025-10-20,IF_MFG_001,60,75,34,72,1.0,54.0
2025-10-20,IF_MFG_002,25,65,20,72,1.0,38.36
2025-10-20,IF_MFG_003,25,35,18,72,1.0,33.17
2025-10-20,IF_MFG_004,5,20,9,72,1.0,17.46
2025-10-20,IF_PRC_001,60,70,40,72,1.0,59.2
2025-10-20,IF_PRC_002,25,55,26,72,1.0,39.45
2025-10-20,IF_PRC_003,5,15,12,72,1.0,16.26
2025-10-20,IF_ASM_001,60,85,37,72,1.0,56.18
2025-10-20,IF_ASM_002,60,80,20,72,1.0,47.72
2025-10-20,IF_DLV_001,100,100,60,72,1.0,77.83
2025-10-21,IF_ORD_001,100,90,69,71,1.0,72.82
2025-10-21,IF_PAY_001,100,100,39,71,1.0,72.46
2025-10-21,IF_PAY_002,25,30,19,71,1.0,32.39
2025-10-21,IF_ORD_002,100,90,34,71,1.0,71.74
2025-10-21,IF_ORD_003,60,80,15,71,1.0,49.44
2025-10-21,IF_MFG_001,60,75,31,71,1.0,54.64
2025-10-21,IF_MFG_002,25,65,48,71,1.0,44.7
2025-10-21,IF_MFG_003,25,35,14,71,1.0,23.98
2025-10-21,IF_MFG_004,5,20,6,71,1.0,12.36
2025-10-21,IF_PRC_001,60,70,44,71,1.0,49.83
2025-10-21,IF_PRC_002,25,55,18,71,1.0,36.1
2025-10-21,IF_PRC_003,5,15,16,71,1.0,20.07
2025-10-21,IF_ASM_001,60,85,46,71,1.0,54.77
2025-10-21,IF_ASM_002,60,80,22,71,1.0,53.71
2025-10-21,IF_DLV_001,100,100,41,71,1.0,68.2
2025-10-22,IF_ORD_001,100,90,28,70,1.0,69.52
2025-10-22,IF_PAY_001,100,100,46,70,1.0,72.76
2025-10-22,IF_PAY_002,25,30,20,70,1.0,30.42
2025-10-22,IF_ORD_002,100,90,64,70,1.0,71.17
2025-10-22,IF_ORD_003,60,80,23,70,1.0,51.3
2025-10-22,IF_MFG_001,60,75,28,70,1.0,50.6
2025-10-22,IF_MFG_002,25,65,14,70,1.0,36.14
2025-10-22,IF_MFG_003,25,35,16,70,1.0,29.39
2025-10-22,IF_MFG_004,5,20,14,70,1.0,21.26
2025-10-22,IF_PRC_001,60,70,26,70,1.0,51.75
2025-10-22,IF_PRC_002,25,55,18,70,1.0,34.32
2025-10-22,IF_PRC_003,5,15,4,70,1.0,17.4
2025-10-22,IF_ASM_001,60,85,25,70,1.0,55.83
2025-10-22,IF_ASM_002,60,80,25,70,1.0,54.79
2025-10-22,IF_DLV_001,100,100,48,70,1.0,77.91
2025-10-23,IF_ORD_001,100,90,48,69,1.0,68.7
2025-10-23,IF_PAY_001,100,100,32,69,1.0,71.45
2025-10-23,IF_PAY_002,25,30,14,69,1.0,26.3
2025-10-23,IF_ORD_002,100,90,53,69,1.0,68.56
2025-10-23,IF_ORD_003,60,80,42,69,1.0,54.91
2025-10-23,IF_MFG_001,60,75,25,69,1.0,51.67
2025-10-23,IF_MFG_002,25,65,22,69,1.0,31.65
